,top10_6m_ret
2019-08-30,0.04660567490042715
2019-09-30,-0.049605241279745194
2019-10-31,-0.00247439332886195
2019-11-29,0.028406228482791476
2019-12-31,0.010394929760776835
2020-01-31,0.22031761175873443
2020-02-28,-0.057758037919204835
2020-03-31,-0.11789697354450562
2020-04-30,0.19279694814681045
2020-05-29,0.1435213583411575
2020-06-30,0.05708682772392179
2020-07-31,0.05928075509840448
2020-08-31,0.12205945233145996
2020-09-30,-0.0467530221837582
2020-10-30,-0.09174205116385226
2020-11-30,0.41241444286654116
2020-12-31,0.07433144210353547
2021-01-29,0.05033269351063227
2021-02-26,-0.0077264421884085666
2021-03-31,0.03606005623277845
2021-04-30,-0.0799568422066842
2021-05-31,-0.054040731774278
2021-06-30,0.055015247093869526
2021-07-30,0.004959680019563532
2021-08-31,0.1435798911303232
2021-09-30,-0.08261960816098891
2021-10-29,0.11807313233690746
2021-11-30,-0.0049188103276725514
2021-12-31,0.03028795078613055
2022-01-31,-0.08477520727901686
2022-02-28,0.012906748804128926
2022-03-31,0.05683911319423925
2022-04-29,-0.02182571520356278
2022-05-31,0.12776256587986973
2022-06-30,-0.11097285213098425
2022-07-29,0.03322121544743225
2022-08-31,0.036021960921755226
2022-09-30,-0.0972506382861625
2022-10-31,0.07657507756144019
2022-11-30,0.0011542862896881667
2022-12-30,-0.05107662481297905
2023-01-31,0.005043952939732516
2023-02-28,-0.048172220037250454
2023-03-31,-0.07383369122264336
2023-04-28,0.041602139427544906
2023-05-31,0.11038219130928913
2023-06-30,0.07397940085150755
2023-07-31,0.11072551182610875
2023-08-31,-0.07518563442485961
2023-09-29,-0.06075517991180375
2023-10-31,0.003939462573121649
2023-11-30,0.0162504389482696
2024-01-31,-0.016259484550545298
2024-02-29,0.040783021943715934
2024-03-29,0.10044004726495809
2024-04-30,-0.05841317494598356
2024-05-31,0.10164539345048658
2024-06-28,0.004421005443035013
2024-07-31,-0.06660128485809141
2024-08-30,0.036034062962470706
2024-09-30,0.16907246165788353
2024-10-31,-0.09143272306321064
2024-11-29,0.1355084753141564
2024-12-31,-0.11087993859951584
2025-01-31,0.042863710458365865
2025-02-28,-0.07738396838031288
2025-03-31,-0.17048310652606033
2025-04-30,0.03512898610374578
2025-05-30,0.013768760899065698
2025-06-30,0.0218746923301165
2025-07-31,0.06820891928027246
2025-08-29,-0.05269638057401798
2025-09-30,0.16054012893606626
