,top50_1m_ret
2019-03-29,0.010039107502875393
2019-04-30,0.05260650691524782
2019-05-31,-0.04761705973075858
2019-06-28,0.10416153741857116
2019-07-31,0.046868086442659655
2019-08-30,-0.06546151694667933
2019-09-30,0.013112391703736662
2019-10-31,0.012776507108875935
2019-11-29,0.06082322925595647
2019-12-31,0.04686791612021559
2020-01-31,-0.00587816400098692
2020-02-28,-0.10437258591544754
2020-03-31,-0.1656066000384238
2020-04-30,0.11971026866460606
2020-05-29,0.08047140001193484
2020-06-30,0.06311702969598529
2020-07-31,0.042350836625341975
2020-08-31,0.1149661884149815
2020-09-30,-0.005907501726153946
2020-10-30,-0.05193626462271583
2020-11-30,0.15911417983551446
2020-12-31,0.0655635573193094
2021-01-29,-0.03255492939552668
2021-02-26,0.06593335492146038
2021-03-31,-0.002574526516642319
2021-04-30,3.4247049139554384e-05
2021-05-31,0.057318984353781535
2021-06-30,0.010140719974613674
2021-07-30,-0.001283045898103658
2021-08-31,0.047281708017242616
2021-09-30,-0.05107470204219543
2021-10-29,0.029473538308548822
2021-11-30,-0.048471186925507996
2021-12-31,0.0560328436812053
2022-01-31,-0.0847543964295621
2022-02-28,0.006016837033862047
2022-03-31,0.04229909015345506
2022-04-29,-0.03780897566810208
2022-05-31,0.026058589118386936
2022-06-30,-0.050827336283092654
2022-07-29,0.03469501281072714
2022-08-31,-0.0069708018575027056
2022-09-30,-0.09911241355646334
2022-10-31,0.09292331810323842
2022-11-30,0.134060673971966
2022-12-30,-0.027287518662241567
2023-01-31,0.12661801291956581
2023-02-28,-0.03159923856318225
2023-03-31,-0.013887956768409069
2023-04-28,-0.014179461820406218
2023-05-31,0.027679969948586867
2023-06-30,0.08407539593239197
2023-07-31,0.03033864725142155
2023-08-31,-0.07049247889853628
2023-09-29,-0.042743113988091185
2023-10-31,-0.042772559529558864
2023-11-30,0.016102312385830996
2023-12-29,0.018055616941845102
2024-01-31,-0.026321714956291944
2024-02-29,0.030560048951932834
2024-03-29,0.04824435679773261
2024-04-30,-0.040177367019697846
2024-05-31,0.02854188930941769
2024-06-28,-0.035322983344084596
2024-07-31,0.0035881677300456
2024-08-30,0.029450608558677597
2024-09-30,0.029037822824695702
2024-10-31,-0.024719209468179962
2024-11-29,0.033387715067805704
2024-12-31,-0.017620047081391546
2025-01-31,0.06497865413931359
2025-02-28,-0.06430500526304844
2025-03-31,-0.09289363577631046
2025-04-30,0.009625893749198809
2025-05-30,0.053198850455071715
2025-06-30,0.034815096747350255
2025-07-31,0.029815640717707526
2025-08-29,0.025877723148986995
2025-09-30,0.010017828739720704
