,top30_6m_ret
2019-08-30,0.031538884391333885
2019-09-30,-0.007886989543795289
2019-10-31,-0.024030515612526858
2019-11-29,0.0316623674158009
2019-12-31,0.025309674665425018
2020-01-31,0.04156678567358452
2020-02-28,-0.0686813412321939
2020-03-31,-0.10565972456660765
2020-04-30,0.13579719748328042
2020-05-29,0.11433327348977664
2020-06-30,0.06500448258501097
2020-07-31,0.09049323507475543
2020-08-31,0.05213372458031816
2020-09-30,-0.0429344613018604
2020-10-30,-0.04787039699988543
2020-11-30,0.2268197271700567
2020-12-31,0.059720330744579164
2021-01-29,-0.012115733884226647
2021-02-26,0.08742995802643791
2021-03-31,0.004048118030080136
2021-04-30,-0.00016321931098148973
2021-05-31,0.025067737846096866
2021-06-30,-0.005623120027277363
2021-07-30,0.009340716245915474
2021-08-31,0.014258104858078907
2021-09-30,-0.015008941919551882
2021-10-29,0.08956983267898538
2021-11-30,0.011224042904161992
2021-12-31,0.0223418749479964
2022-01-31,-0.1338350383075957
2022-02-28,0.01913755489350713
2022-03-31,0.10364954110419258
2022-04-29,-0.007149475395889078
2022-05-31,0.0741056285953063
2022-06-30,-0.10634477983609161
2022-07-29,0.05030887825707534
2022-08-31,0.03384744525488663
2022-09-30,-0.05373553761502059
2022-10-31,0.08127070056956737
2022-11-30,0.04817427778292313
2022-12-30,-0.03371951155006185
2023-01-31,0.036190623478976086
2023-02-28,-0.025746900719832058
2023-03-31,-0.043379257916227466
2023-04-28,0.02772357156227937
2023-05-31,0.03429569715439038
2023-06-30,0.09388380146903713
2023-07-31,0.07374812920271209
2023-08-31,-0.03239336391402964
2023-09-29,-0.041036878704677274
2023-10-31,-0.036572905058466255
2023-11-30,0.06743761014241954
2023-12-29,-0.013181908508377181
2024-01-31,0.05457567847252194
2024-02-29,0.04395707084969751
2024-03-29,0.11250405869715001
2024-04-30,-0.032826963343720754
2024-05-31,0.08730315409221337
2024-06-28,0.0026612962836105192
2024-07-31,-0.018162430192218294
2024-08-30,0.013398903566815926
2024-09-30,0.08205468395921003
2024-10-31,-0.011144073194813284
2024-11-29,0.07029929419399233
2024-12-31,-0.0424540448153541
2025-01-31,0.06029296632610327
2025-02-28,-0.06980393179338612
2025-03-31,-0.1979306046812907
2025-04-30,0.00613182639059332
2025-05-30,0.04669362285386099
2025-06-30,0.06749651605416042
2025-07-31,0.04394118819034597
2025-08-29,0.0001825632115985687
2025-09-30,0.10461202245992762
