,top20_6m_ret
2019-08-30,0.02295371139621226
2019-09-30,-0.026255676158996984
2019-10-31,-0.0110552948360509
2019-11-29,0.02285881193261454
2019-12-31,0.04360881606879007
2020-01-31,0.06735440580803065
2020-02-28,-0.06025137566501801
2020-03-31,-0.12671896912111122
2020-04-30,0.15894918681452258
2020-05-29,0.11221237267408912
2020-06-30,0.0603269409373546
2020-07-31,0.07879760352899272
2020-08-31,0.11077853499196116
2020-09-30,-0.033121796422580986
2020-10-30,-0.04758997852496963
2020-11-30,0.2843940648144798
2020-12-31,0.08752390073743326
2021-01-29,0.00618578342912363
2021-02-26,0.06406677447098297
2021-03-31,-0.003568350051018643
2021-04-30,-0.02793801066716108
2021-05-31,-0.003177614437993738
2021-06-30,0.0033665023108572223
2021-07-30,-0.003636281241266267
2021-08-31,0.04618585384829601
2021-09-30,-0.04908310571256232
2021-10-29,0.10151476342460791
2021-11-30,0.03878641411337403
2021-12-31,0.005959887047352972
2022-01-31,-0.1248019599942101
2022-02-28,0.025868708837376908
2022-03-31,0.06910840636810624
2022-04-29,0.0010509145659399327
2022-05-31,0.09865557551406395
2022-06-30,-0.09129955951654443
2022-07-29,0.05149206658011332
2022-08-31,0.04255306330482231
2022-09-30,-0.06459187773022487
2022-10-31,0.07850765829167598
2022-11-30,0.003563687591701025
2022-12-30,-0.003559075203618358
2023-01-31,0.035941001295504205
2023-02-28,-0.04675067437175939
2023-03-31,-0.03183601824029315
2023-04-28,0.037720007923119234
2023-05-31,0.012391547798647033
2023-06-30,0.09338394468346889
2023-07-31,0.08372147282748699
2023-08-31,-0.060504649018351286
2023-09-29,-0.051160379228077965
2023-10-31,-0.03643180658089758
2023-11-30,0.06317478748502242
2023-12-29,-0.0219015034564025
2024-01-31,0.0317477927140867
2024-02-29,0.0701855777597488
2024-03-29,0.10768647322383743
2024-04-30,-0.043521091693281985
2024-05-31,0.10823759975997824
2024-06-28,0.013865442191086905
2024-07-31,-0.011572610002104204
2024-08-30,0.008797381229666338
2024-09-30,0.1091905252771276
2024-10-31,-0.055724026187705944
2024-11-29,0.09251627428368994
2024-12-31,-0.0670817720644955
2025-01-31,0.0712954600368071
2025-02-28,-0.0824644593041571
2025-03-31,-0.20638170205897724
2025-04-30,0.0009287382330296357
2025-05-30,0.022877935785740412
2025-06-30,0.009873343206322329
2025-07-31,0.04157675388463373
2025-08-29,-0.010151761004490438
2025-09-30,0.17518314872616983
