,top30_3m_ret
2019-05-31,-0.054216581028295706
2019-06-28,0.07647473121780163
2019-07-31,0.032968674603982256
2019-08-30,-0.029790791448314716
2019-09-30,-0.037115298484850595
2019-10-31,0.023670764763350546
2019-11-29,0.03610378968151929
2019-12-31,0.04723130435804662
2020-01-31,0.04274098213230981
2020-02-28,-0.02605280903312763
2020-03-31,-0.1518708145068378
2020-04-30,0.1642169673081502
2020-05-29,0.1019605888598944
2020-06-30,0.04646008374262443
2020-07-31,0.08069508951288996
2020-08-31,0.1433842883599935
2020-09-30,-0.02703435386109442
2020-10-30,-0.02019387443539721
2020-11-30,0.21495736478647157
2020-12-31,0.07179815586037039
2021-01-29,0.02477351569621881
2021-02-26,0.18458954697685404
2021-03-31,0.01838126872503735
2021-04-30,-0.04656268256923874
2021-05-31,0.07675610929366847
2021-06-30,-0.08255388637136532
2021-07-30,0.00988848715656948
2021-08-31,0.052422150625956905
2021-09-30,-0.05367280519329951
2021-10-29,0.07042949946354395
2021-11-30,-0.015202342890632388
2021-12-31,0.0330984457753475
2022-01-31,-0.028428705740299428
2022-02-28,-0.03523397043280834
2022-03-31,0.05464103870750512
2022-04-29,-0.009616974136371364
2022-05-31,0.06686097690697951
2022-06-30,-0.11950746793849892
2022-07-29,0.03583340762581608
2022-08-31,0.02489815915626847
2022-09-30,-0.09036981678634244
2022-10-31,0.10864171253529778
2022-11-30,0.04617760423989922
2022-12-30,-0.01589507245420001
2023-01-31,0.11637957685529964
2023-02-28,-0.0353152564273049
2023-03-31,0.0025771297385913106
2023-04-28,-0.00538425086053221
2023-05-31,0.05255081822927364
2023-06-30,0.04389179065328537
2023-07-31,0.03127756557545018
2023-08-31,-0.0074003896554327596
2023-09-29,-0.0561941376050587
2023-10-31,-0.07844340959051344
2023-11-30,0.07032410070625657
2023-12-29,-0.014554534827588485
2024-01-31,0.02583467144524479
2024-02-29,0.02809033078159042
2024-03-29,0.007988321574544424
2024-04-30,-0.04297362102776508
2024-05-31,0.039634041981964074
2024-06-28,0.012190027331009783
2024-07-31,-0.02712772374021911
2024-08-30,-0.013434637640666111
2024-09-30,0.08708389222261516
2024-10-31,-0.0016091868058467848
2024-11-29,0.047193257994546454
2024-12-31,-0.03288363334444077
2025-01-31,0.07082841100419565
2025-02-28,-0.08179482850260862
2025-03-31,-0.09374255358475625
2025-04-30,0.016066306778158845
2025-05-30,0.046157686471976114
2025-06-30,0.047221132360593464
2025-07-31,0.0027909180207605455
2025-08-29,0.01424114267688676
2025-09-30,0.06386608198602736
