,top10_3m_ret
2019-05-31,-0.02638959876230036
2019-06-28,0.11229996792286588
2019-07-31,0.025164904344440752
2019-08-30,-0.04595947025204596
2019-09-30,-0.06333883167789651
2019-10-31,0.0413524382904153
2019-11-29,-0.007453458337905279
2019-12-31,0.0082002083996427
2020-01-31,0.08792956553542776
2020-02-28,-0.06867941767529692
2020-03-31,-0.12053441711149279
2020-04-30,0.2612967680136815
2020-05-29,0.1780288811250749
2020-06-30,0.07734495086883054
2020-07-31,0.0620338917344678
2020-08-31,0.2658899927329272
2020-09-30,-0.0646777399904052
2020-10-30,-0.023538932081529986
2020-11-30,0.2900048419475931
2020-12-31,-0.0920404138161481
2021-02-26,0.10185773597181856
2021-03-31,0.00975342812410135
2021-04-30,-0.06435776463175069
2021-05-31,0.095880937368989
2021-06-30,-0.13184368071506763
2021-07-30,0.057013587807616145
2021-08-31,0.07983926777635279
2021-09-30,-0.03910205044279172
2021-10-29,0.09208200804730488
2021-11-30,-0.0005868723170944015
2021-12-31,-0.004374446195301952
2022-01-31,-0.07048497582754322
2022-02-28,-0.02750580764155597
2022-03-31,0.0027058529012011327
2022-04-29,-0.01025282428644914
2022-05-31,0.1261950759089473
2022-06-30,-0.12529542620128362
2022-07-29,0.07946265819001745
2022-08-31,0.03412009857781229
2022-09-30,-0.0639412223055679
2022-10-31,0.044425257453296244
2022-11-30,0.05043012564720763
2022-12-30,-0.017607015133068733
2023-01-31,0.0434373548896088
2023-02-28,-0.09380630276137077
2023-03-31,0.025763656259190835
2023-04-28,-0.03207592552238858
2023-05-31,0.04508151510475793
2023-06-30,0.08546063144157877
2023-07-31,0.02115117366664552
2023-08-31,-0.07812256130984058
2023-09-29,-0.08888001269687094
2023-10-31,-0.034158457421614136
2023-11-30,0.1027651740680041
2023-12-29,0.01868604446396825
2024-01-31,0.0491952887457577
2024-02-29,0.0726035953358938
2024-03-29,-0.06722317743826466
2024-04-30,-0.004354475980677649
2024-05-31,0.12448562171697387
2024-06-28,-0.08371178058881615
2024-07-31,-0.0786248585387396
2024-08-30,-0.074928951839736
2024-09-30,0.14243868584360442
2024-10-31,-0.013712490781283124
2024-11-29,0.05831931229395613
2024-12-31,-0.10017418946651631
2025-01-31,0.11016415142823181
2025-02-28,-0.14208649617594785
2025-03-31,-0.0648602119341905
2025-04-30,0.024138673692328475
2025-05-30,0.00450354143145794
2025-06-30,0.002826724622500268
2025-07-31,-0.00458480731810956
2025-08-29,-0.02831475583055864
2025-09-30,0.21766751386623573
