,top20_1m_ret
2019-03-29,-0.010292863687756481
2019-04-30,0.05261011191623597
2019-05-31,-0.09350081307304861
2019-06-28,0.12192997605010047
2019-07-31,0.06326888516960667
2019-08-30,-0.06796575541190919
2019-09-30,0.014641759081119834
2019-10-31,0.015975789805082186
2019-11-29,-0.012607345494589334
2019-12-31,0.019759348057210465
2020-01-31,0.033468911967521296
2020-02-28,-0.09624681819687374
2020-03-31,-0.19110282051554733
2020-04-30,0.12227033389351014
2020-05-29,0.043588110579577344
2020-06-30,0.1350408005399617
2020-07-31,0.06272081336554756
2020-08-31,0.17989823676922712
2020-09-30,-0.04877095404954806
2020-10-30,-0.035722564147862686
2020-11-30,0.17306500479506082
2020-12-31,0.07490138950837093
2021-01-29,-0.021964175566160322
2021-02-26,0.06075103568379679
2021-03-31,-0.03811513647282178
2021-04-30,0.0131862024807284
2021-05-31,0.08721203104946265
2021-06-30,-0.01870190724265276
2021-07-30,0.0015752917068128387
2021-08-31,0.03788623505743568
2021-09-30,-0.04144071333707871
2021-10-29,0.005157641627096942
2021-11-30,4.6917863548353354e-05
2021-12-31,0.04693942263651376
2022-01-31,-0.10472043587813687
2022-02-28,-0.02779836008952109
2022-03-31,0.06906998664855374
2022-04-29,-0.016424738609720345
2022-05-31,0.039563726764821554
2022-06-30,-0.05117979067833115
2022-07-29,0.02018653307936984
2022-08-31,-0.036745431050138534
2022-09-30,-0.09467957812555547
2022-10-31,0.026975650230178238
2022-11-30,0.14943463524754133
2022-12-30,-0.03161024256520996
2023-01-31,0.07996875427866842
2023-02-28,-0.04264629398160427
2023-03-31,0.03233757818836701
2023-04-28,-0.03602003307020415
2023-05-31,0.07337385370030501
2023-06-30,0.08087445994143705
2023-07-31,0.028552043526035843
2023-08-31,-0.12100417619521485
2023-09-29,-0.07993300514574542
2023-10-31,-0.03258045388847695
2023-11-30,0.030801054376133372
2023-12-29,0.012300474011073842
2024-01-31,-0.016591163469234792
2024-02-29,0.03838382524449603
2024-03-29,0.0503938384369917
2024-04-30,-0.06105551019036373
2024-05-31,0.068425934700478
2024-06-28,-0.06500166652742055
2024-07-31,0.010757735116544301
2024-08-30,0.06214569689841968
2024-09-30,0.10205545640815386
2024-10-31,-0.0377082756792417
2024-11-29,0.050910514799674636
2024-12-31,0.0017202856281903311
2025-01-31,0.07210846948104056
2025-02-28,-0.07941449841302926
2025-03-31,-0.15863096427261067
2025-04-30,0.026100916764781545
2025-05-30,0.04764026558683899
2025-06-30,0.05007742524450865
2025-07-31,-0.0001929890264505768
2025-08-29,0.030409738327262497
2025-09-30,0.028017742136431167
